Date;Hour;Latittude;Longitude;Depth;Magnitude;Magnitudetype;Location;
04/11/2021;18:14:02;28.5593;-17.8523;12 ;2.5;mbLg ;N FUENCALIENTE DE LA PALMA.ILP;
04/11/2021;17:18:42;28.5576;-17.8382;13 ;2.6;mbLg ;NE FUENCALIENTE DE LA PALMA.IL;
04/11/2021;16:16:49;28.5718;-17.8173;9 ;2.8;mbLg ;SW VILLA DE MAZO.ILP;
04/11/2021;16:13:30;28.5544;-17.8374;10 ;2.7;mbLg ;NE FUENCALIENTE DE LA PALMA.IL;
04/11/2021;16:08:00;28.5532;-17.8359;13 ;3.2;mbLg ;NE FUENCALIENTE DE LA PALMA.IL;
04/11/2021;16:02:14;28.5950;-17.8299;33 ;2.8;mbLg ;W VILLA DE MAZO.ILP;
04/11/2021;15:51:44;28.5557;-17.8440;15 ;3.4;mbLg ;N FUENCALIENTE DE LA PALMA.ILP;
04/11/2021;15:44:30;28.5581;-17.8448;12 ;3.1;mbLg ;N FUENCALIENTE DE LA PALMA.ILP;
04/11/2021;13:25:35;28.5622;-17.8371;13 ;2.8;mbLg ;NE FUENCALIENTE DE LA PALMA.IL;
04/11/2021;12:40:15;28.5839;-17.8425;37 ;3.3;mbLg ;SW VILLA DE MAZO.ILP;
04/11/2021;12:37:15;28.5643;-17.8238;13 ;3.1;mbLg ;SW VILLA DE MAZO.ILP;
04/11/2021;12:27:06;28.5716;-17.8235;11 ;2.9;mbLg ;SW VILLA DE MAZO.ILP;
04/11/2021;10:35:03;28.5457;-17.8362;13 ;2.9;mbLg ;NE FUENCALIENTE DE LA PALMA.IL;
04/11/2021;10:09:03;28.5638;-17.8330;12 ;2.7;mbLg ;NE FUENCALIENTE DE LA PALMA.IL;
04/11/2021;10:01:04;28.5612;-17.8235;14 ;2.7;mbLg ;SW VILLA DE MAZO.ILP;
04/11/2021;09:53:15;28.5578;-17.8383;12 ;2.6;mbLg ;NE FUENCALIENTE DE LA PALMA.IL;
04/11/2021;09:14:45;28.5647;-17.8401;11 ;2.3;mbLg ;NE FUENCALIENTE DE LA PALMA.IL;
04/11/2021;06:30:41;28.5554;-17.8451;15 ;3.5;mbLg ;N FUENCALIENTE DE LA PALMA.ILP;
04/11/2021;06:20:58;28.5530;-17.8268;14 ;3.1;mbLg ;NE FUENCALIENTE DE LA PALMA.IL;
04/11/2021;06:05:30;28.5797;-17.8518;35 ;2.7;mbLg ;SW VILLA DE MAZO.ILP;
04/11/2021;05:57:57;28.5512;-17.8382;14 ;3.4;mbLg ;NE FUENCALIENTE DE LA PALMA.IL;
04/11/2021;05:40:36;28.5640;-17.8299;12 ;3.0;mbLg ;SW VILLA DE MAZO.ILP;
04/11/2021;05:40:09;28.5640;-17.8383;14 ;2.8;mbLg ;NE FUENCALIENTE DE LA PALMA.IL;
04/11/2021;05:19:17;28.5628;-17.8247;13 ;3.4;mbLg ;SW VILLA DE MAZO.ILP;
04/11/2021;05:09:19;28.5597;-17.8399;12 ;3.3;mbLg ;NE FUENCALIENTE DE LA PALMA.IL;
04/11/2021;05:01:41;28.5544;-17.8462;28 ;3.0;mbLg ;N FUENCALIENTE DE LA PALMA.ILP;
04/11/2021;04:50:03;28.5611;-17.8419;11 ;2.5;mbLg ;NE FUENCALIENTE DE LA PALMA.IL;
04/11/2021;04:49:00;28.5503;-17.8372;14 ;2.5;mbLg ;NE FUENCALIENTE DE LA PALMA.IL;
04/11/2021;04:42:50;28.5590;-17.8333;13 ;3.0;mbLg ;NE FUENCALIENTE DE LA PALMA.IL;
04/11/2021;04:38:08;28.5632;-17.8315;10 ;2.7;mbLg ;SW VILLA DE MAZO.ILP;
04/11/2021;04:15:25;28.5684;-17.8402;11 ;2.8;mbLg ;SW VILLA DE MAZO.ILP;
04/11/2021;04:12:59;28.5605;-17.8446;13 ;3.0;mbLg ;N FUENCALIENTE DE LA PALMA.ILP;
04/11/2021;03:46:44;28.5659;-17.8344;10 ;3.2;mbLg ;SW VILLA DE MAZO.ILP;
04/11/2021;03:42:54;28.5615;-17.8393;13 ;3.2;mbLg ;NE FUENCALIENTE DE LA PALMA.IL;
04/11/2021;03:40:00;28.5521;-17.8395;12 ;3.1;mbLg ;NE FUENCALIENTE DE LA PALMA.IL;
04/11/2021;03:25:43;28.5650;-17.8173;13 ;2.8;mbLg ;SW VILLA DE MAZO.ILP;
04/11/2021;03:17:34;28.5584;-17.8322;9 ;2.4;mbLg ;NE FUENCALIENTE DE LA PALMA.IL;
04/11/2021;03:11:47;28.5623;-17.8361;12 ;3.4;mbLg ;NE FUENCALIENTE DE LA PALMA.IL;
04/11/2021;03:06:02;28.5580;-17.8263;11 ;3.4;mbLg ;NE FUENCALIENTE DE LA PALMA.IL;
04/11/2021;03:04:38;28.5585;-17.8348;10 ;2.6;mbLg ;NE FUENCALIENTE DE LA PALMA.IL;
04/11/2021;02:56:14;28.5601;-17.8352;10 ;2.9;mbLg ;NE FUENCALIENTE DE LA PALMA.IL;
04/11/2021;02:53:12;28.5637;-17.8275;11 ;2.8;mbLg ;SW VILLA DE MAZO.ILP;
04/11/2021;02:52:05;28.5579;-17.8439;11 ;3.6;mbLg ;N FUENCALIENTE DE LA PALMA.ILP;
04/11/2021;02:41:49;28.5621;-17.8281;11 ;2.9;mbLg ;SW VILLA DE MAZO.ILP;
04/11/2021;02:40:46;28.5666;-17.8359;11 ;3.0;mbLg ;SW VILLA DE MAZO.ILP;
04/11/2021;02:39:21;28.5710;-17.8363;13 ;3.5;mbLg ;SW VILLA DE MAZO.ILP;
04/11/2021;02:37:43;28.5667;-17.8248;11 ;2.6;mbLg ;SW VILLA DE MAZO.ILP;
04/11/2021;02:32:48;28.5576;-17.8224;11 ;3.0;mbLg ;SW VILLA DE MAZO.ILP;
04/11/2021;02:14:10;28.5722;-17.8169;14 ;2.9;mbLg ;SW VILLA DE MAZO.ILP;
04/11/2021;02:11:24;28.5602;-17.8393;9 ;3.6;mbLg ;NE FUENCALIENTE DE LA PALMA.IL;
04/11/2021;02:02:20;28.5862;-17.8390;10 ;2.5;mbLg ;SW VILLA DE MAZO.ILP;
04/11/2021;01:53:08;28.5744;-17.8298;10 ;2.7;mbLg ;SW VILLA DE MAZO.ILP;
04/11/2021;01:46:29;28.5668;-17.8452;11 ;2.9;mbLg ;N FUENCALIENTE DE LA PALMA.ILP;
04/11/2021;01:37:17;28.5820;-17.8252;9 ;2.5;mbLg ;SW VILLA DE MAZO.ILP;
04/11/2021;01:31:58;28.5469;-17.8522;11 ;2.6;mbLg ;N FUENCALIENTE DE LA PALMA.ILP;
04/11/2021;00:59:20;28.5729;-17.8264;14 ;2.6;mbLg ;SW VILLA DE MAZO.ILP;
04/11/2021;00:58:06;28.5637;-17.8506;10 ;3.2;mbLg ;N FUENCALIENTE DE LA PALMA.ILP;
04/11/2021;00:49:54;28.5557;-17.8429;13 ;2.7;mbLg ;NE FUENCALIENTE DE LA PALMA.IL;
04/11/2021;00:48:51;28.5589;-17.8483;11 ;2.3;mbLg ;N FUENCALIENTE DE LA PALMA.ILP;
04/11/2021;00:44:04;28.5550;-17.8372;14 ;2.7;mbLg ;NE FUENCALIENTE DE LA PALMA.IL;
04/11/2021;00:41:52;28.5739;-17.8524;11 ;2.8;mbLg ;N FUENCALIENTE DE LA PALMA.ILP;
04/11/2021;00:24:20;28.5674;-17.8276;10 ;2.4;mbLg ;SW VILLA DE MAZO.ILP;
04/11/2021;00:23:37;28.5598;-17.8346;15 ;2.5;mbLg ;NE FUENCALIENTE DE LA PALMA.IL;
04/11/2021;00:10:42;28.5670;-17.8403;9 ;3.5;mbLg ;NE FUENCALIENTE DE LA PALMA.IL;
04/11/2021;00:05:52;28.5607;-17.8185;15 ;2.8;mbLg ;SW VILLA DE MAZO.ILP;
04/11/2021;00:00:34;28.5596;-17.8375;12 ;3.4;mbLg ;NE FUENCALIENTE DE LA PALMA.IL;
03/11/2021;23:55:39;28.5588;-17.8222;13 ;2.7;mbLg ;SW VILLA DE MAZO.ILP;
03/11/2021;23:55:12;28.5642;-17.7909;16 ;2.7;mbLg ;SW VILLA DE MAZO.ILP;
03/11/2021;23:54:52;28.5556;-17.8183;14 ;2.8;mbLg ;SW VILLA DE MAZO.ILP;
03/11/2021;23:54:30;28.5594;-17.8466;12 ;2.6;mbLg ;N FUENCALIENTE DE LA PALMA.ILP;
03/11/2021;23:50:47;28.5674;-17.8367;10 ;2.5;mbLg ;SW VILLA DE MAZO.ILP;
03/11/2021;23:43:27;28.5478;-17.8689;14 ;2.6;mbLg ;N FUENCALIENTE DE LA PALMA.ILP;
03/11/2021;23:41:23;28.5610;-17.8446;9 ;3.0;mbLg ;N FUENCALIENTE DE LA PALMA.ILP;
03/11/2021;23:37:53;28.5592;-17.8330;11 ;2.5;mbLg ;NE FUENCALIENTE DE LA PALMA.IL;
03/11/2021;23:25:51;28.5644;-17.8424;13 ;2.7;mbLg ;N FUENCALIENTE DE LA PALMA.ILP;
03/11/2021;23:19:00;28.5636;-17.8605;11 ;2.7;mbLg ;N FUENCALIENTE DE LA PALMA.ILP;
03/11/2021;23:14:42;28.5642;-17.8335;12 ;2.8;mbLg ;SW VILLA DE MAZO.ILP;
03/11/2021;23:11:40;28.5656;-17.8338;10 ;2.7;mbLg ;SW VILLA DE MAZO.ILP;
03/11/2021;23:07:29;28.5602;-17.8401;13 ;3.0;mbLg ;NE FUENCALIENTE DE LA PALMA.IL;
03/11/2021;23:07:17;28.5588;-17.8520;11 ;2.6;mbLg ;N FUENCALIENTE DE LA PALMA.ILP;
03/11/2021;22:58:56;28.5760;-17.8364;12 ;2.8;mbLg ;SW VILLA DE MAZO.ILP;
03/11/2021;22:58:15;28.5670;-17.8492;11 ;3.0;mbLg ;N FUENCALIENTE DE LA PALMA.ILP;
03/11/2021;22:54:56;28.5488;-17.8489;10 ;2.6;mbLg ;N FUENCALIENTE DE LA PALMA.ILP;
03/11/2021;22:53:28;28.5680;-17.8452;9 ;2.6;mbLg ;N FUENCALIENTE DE LA PALMA.ILP;
03/11/2021;22:50:30;28.5622;-17.8399;10 ;3.1;mbLg ;NE FUENCALIENTE DE LA PALMA.IL;
03/11/2021;22:45:23;28.5714;-17.8293;12 ;2.6;mbLg ;SW VILLA DE MAZO.ILP;
03/11/2021;22:39:14;28.5659;-17.8400;10 ;2.7;mbLg ;NE FUENCALIENTE DE LA PALMA.IL;
03/11/2021;22:05:20;28.5667;-17.8279;13 ;3.2;mbLg ;SW VILLA DE MAZO.ILP;
03/11/2021;22:03:32;28.5580;-17.8428;11 ;2.7;mbLg ;NE FUENCALIENTE DE LA PALMA.IL;
03/11/2021;22:02:27;28.5607;-17.8442;12 ;3.1;mbLg ;N FUENCALIENTE DE LA PALMA.ILP;
03/11/2021;21:33:38;28.5684;-17.8364;10 ;3.0;mbLg ;SW VILLA DE MAZO.ILP;
03/11/2021;21:27:25;28.5665;-17.8341;10 ;2.7;mbLg ;SW VILLA DE MAZO.ILP;
03/11/2021;21:13:07;28.5738;-17.8228;10 ;2.6;mbLg ;SW VILLA DE MAZO.ILP;
03/11/2021;21:06:12;28.5618;-17.8316;12 ;3.1;mbLg ;NE FUENCALIENTE DE LA PALMA.IL;
03/11/2021;21:02:54;28.5654;-17.8340;11 ;2.8;mbLg ;SW VILLA DE MAZO.ILP;
03/11/2021;20:58:25;28.5611;-17.8331;13 ;3.3;mbLg ;NE FUENCALIENTE DE LA PALMA.IL;
03/11/2021;20:57:10;28.5612;-17.8340;10 ;2.8;mbLg ;NE FUENCALIENTE DE LA PALMA.IL;
03/11/2021;20:51:24;28.5594;-17.8418;10 ;2.8;mbLg ;NE FUENCALIENTE DE LA PALMA.IL;
03/11/2021;20:42:31;28.5698;-17.8297;10 ;2.7;mbLg ;SW VILLA DE MAZO.ILP;
03/11/2021;20:33:12;28.5587;-17.8379;11 ;2.8;mbLg ;NE FUENCALIENTE DE LA PALMA.IL;
03/11/2021;20:19:22;28.5724;-17.8205;11 ;2.7;mbLg ;SW VILLA DE MAZO.ILP;
03/11/2021;19:26:22;28.5658;-17.8292;11 ;3.1;mbLg ;SW VILLA DE MAZO.ILP;
03/11/2021;19:21:42;28.5653;-17.8254;10 ;2.7;mbLg ;SW VILLA DE MAZO.ILP;
03/11/2021;18:50:34;28.5601;-17.8385;11 ;3.2;mbLg ;NE FUENCALIENTE DE LA PALMA.IL;
03/11/2021;17:51:35;28.5583;-17.8378;10 ;2.6;mbLg ;NE FUENCALIENTE DE LA PALMA.IL;
03/11/2021;17:50:19;28.5672;-17.8222;11 ;2.6;mbLg ;SW VILLA DE MAZO.ILP;
03/11/2021;17:37:50;28.5550;-17.8361;11 ;2.5;mbLg ;NE FUENCALIENTE DE LA PALMA.IL;
03/11/2021;16:51:42;28.5638;-17.8143;11 ;2.6;mbLg ;SW VILLA DE MAZO.ILP;
03/11/2021;16:39:46;28.5713;-17.8337;11 ;2.7;mbLg ;SW VILLA DE MAZO.ILP;
03/11/2021;15:49:39;28.5705;-17.8304;11 ;2.8;mbLg ;SW VILLA DE MAZO.ILP;
03/11/2021;15:29:38;28.5675;-17.8368;12 ;3.2;mbLg ;SW VILLA DE MAZO.ILP;
03/11/2021;15:12:43;28.5667;-17.8451;11 ;3.6;mbLg ;N FUENCALIENTE DE LA PALMA.ILP;
03/11/2021;14:41:14;28.5770;-17.8103;10 ;2.8;mbLg ;SW VILLA DE MAZO.ILP;
03/11/2021;14:30:51;28.5635;-17.8446;11 ;2.7;mbLg ;N FUENCALIENTE DE LA PALMA.ILP;
03/11/2021;14:00:40;28.5663;-17.8310;12 ;3.6;mbLg ;SW VILLA DE MAZO.ILP;
03/11/2021;13:55:16;28.5602;-17.8290;13 ;2.9;mbLg ;NE FUENCALIENTE DE LA PALMA.IL;
03/11/2021;13:35:23;28.5524;-17.8322;13 ;2.9;mbLg ;NE FUENCALIENTE DE LA PALMA.IL;
03/11/2021;13:26:53;28.5488;-17.8237;14 ;3.1;mbLg ;NE FUENCALIENTE DE LA PALMA.IL;
03/11/2021;13:14:16;28.5531;-17.8313;13 ;3.5;mbLg ;NE FUENCALIENTE DE LA PALMA.IL;
03/11/2021;13:04:32;28.5618;-17.8240;10 ;2.5;mbLg ;SW VILLA DE MAZO.ILP;
03/11/2021;12:55:57;28.5580;-17.8421;11 ;2.5;mbLg ;NE FUENCALIENTE DE LA PALMA.IL;
03/11/2021;12:44:38;28.5530;-17.8368;14 ;2.9;mbLg ;NE FUENCALIENTE DE LA PALMA.IL;
03/11/2021;12:09:43;28.5647;-17.8428;10 ;2.5;mbLg ;N FUENCALIENTE DE LA PALMA.ILP;
03/11/2021;11:52:31;28.5641;-17.8457;10 ;2.5;mbLg ;N FUENCALIENTE DE LA PALMA.ILP;
03/11/2021;11:44:04;28.5659;-17.8255;15 ;2.8;mbLg ;SW VILLA DE MAZO.ILP;
03/11/2021;11:19:25;28.5594;-17.8335;11 ;2.8;mbLg ;NE FUENCALIENTE DE LA PALMA.IL;
03/11/2021;11:18:17;28.5488;-17.8381;15 ;3.4;mbLg ;NE FUENCALIENTE DE LA PALMA.IL;
03/11/2021;10:53:52;28.5560;-17.8440;11 ;3.2;mbLg ;N FUENCALIENTE DE LA PALMA.ILP;
03/11/2021;10:43:37;28.5520;-17.8378;14 ;3.7;mbLg ;NE FUENCALIENTE DE LA PALMA.IL;
03/11/2021;10:38:00;28.5871;-17.8200;12 ;3.2;mbLg ;SW VILLA DE MAZO.ILP;
03/11/2021;10:37:59;28.5582;-17.8330;15 ;3.2;mbLg ;NE FUENCALIENTE DE LA PALMA.IL;
03/11/2021;10:19:11;28.5545;-17.8523;14 ;2.8;mbLg ;N FUENCALIENTE DE LA PALMA.ILP;
03/11/2021;10:01:43;28.5560;-17.8437;11 ;2.5;mbLg ;N FUENCALIENTE DE LA PALMA.ILP;
03/11/2021;09:36:20;28.5600;-17.8279;12 ;2.9;mbLg ;NE FUENCALIENTE DE LA PALMA.IL;
03/11/2021;09:26:10;28.5908;-17.8267;36 ;3.1;mbLg ;W VILLA DE MAZO.ILP;
03/11/2021;09:23:56;28.5776;-17.8604;36 ;3.4;mbLg ;S EL PASO.ILP;
03/11/2021;09:20:30;28.5888;-17.8143;35 ;3.3;mbLg ;SW VILLA DE MAZO.ILP;
03/11/2021;09:19:23;28.5654;-17.8530;37 ;3.0;mbLg ;N FUENCALIENTE DE LA PALMA.ILP;
03/11/2021;09:15:02;28.5729;-17.8554;35 ;3.3;mbLg ;N FUENCALIENTE DE LA PALMA.ILP;
03/11/2021;09:12:23;28.5684;-17.8519;35 ;3.2;mbLg ;N FUENCALIENTE DE LA PALMA.ILP;
03/11/2021;09:01:50;28.5497;-17.8393;13 ;2.6;mbLg ;NE FUENCALIENTE DE LA PALMA.IL;
03/11/2021;08:46:39;28.5555;-17.8469;10 ;2.7;mbLg ;N FUENCALIENTE DE LA PALMA.ILP;
03/11/2021;08:23:44;28.5574;-17.8303;11 ;2.7;mbLg ;NE FUENCALIENTE DE LA PALMA.IL;
03/11/2021;08:19:57;28.5665;-17.8319;10 ;2.5;mbLg ;SW VILLA DE MAZO.ILP;
03/11/2021;08:14:47;28.5635;-17.8242;11 ;3.1;mbLg ;SW VILLA DE MAZO.ILP;
03/11/2021;07:58:45;28.5601;-17.8290;12 ;3.2;mbLg ;NE FUENCALIENTE DE LA PALMA.IL;
03/11/2021;07:33:20;28.5581;-17.8389;10 ;2.6;mbLg ;NE FUENCALIENTE DE LA PALMA.IL;
03/11/2021;07:27:39;28.5704;-17.8338;35 ;5.0;mbLg ;SW VILLA DE MAZO.ILP;
03/11/2021;07:27:36;28.5746;-17.7923;36 ;4.8;mbLg ;SW VILLA DE MAZO.ILP;
03/11/2021;07:18:06;28.5490;-17.8390;13 ;2.7;mbLg ;NE FUENCALIENTE DE LA PALMA.IL;
03/11/2021;07:02:41;28.5546;-17.8357;11 ;2.9;mbLg ;NE FUENCALIENTE DE LA PALMA.IL;
03/11/2021;06:38:51;28.5563;-17.8449;13 ;2.5;mbLg ;N FUENCALIENTE DE LA PALMA.ILP;
03/11/2021;05:54:15;28.5657;-17.8104;12 ;2.4;mbLg ;SW VILLA DE MAZO.ILP;
03/11/2021;05:40:53;28.0617;-16.3266;32 ;1.2;mbLg ;ATLÁNTICO-CANARIAS;
03/11/2021;05:39:26;28.5592;-17.8393;13 ;3.4;mbLg ;NE FUENCALIENTE DE LA PALMA.IL;
03/11/2021;05:21:39;28.5635;-17.8408;12 ;3.4;mbLg ;NE FUENCALIENTE DE LA PALMA.IL;
03/11/2021;05:06:48;28.5621;-17.8076;13 ;2.7;mbLg ;SW VILLA DE MAZO.ILP;
03/11/2021;04:59:54;28.5652;-17.7929;36 ;4.0;mbLg ;SW VILLA DE MAZO.ILP;
03/11/2021;04:54:19;28.5633;-17.8415;10 ;2.5;mbLg ;N FUENCALIENTE DE LA PALMA.ILP;
03/11/2021;04:51:23;28.5529;-17.8483;16 ;2.8;mbLg ;N FUENCALIENTE DE LA PALMA.ILP;
03/11/2021;04:38:07;28.5665;-17.8496;12 ;2.4;mbLg ;N FUENCALIENTE DE LA PALMA.ILP;
03/11/2021;04:10:58;28.3088;-16.7324;10 ;1.2;mbLg ;SW ICOD DE LOS VINOS.ITF;
03/11/2021;03:56:59;28.5638;-17.8232;11 ;2.4;mbLg ;SW VILLA DE MAZO.ILP;
03/11/2021;03:43:51;28.5629;-17.8335;11 ;2.7;mbLg ;NE FUENCALIENTE DE LA PALMA.IL;
03/11/2021;03:42:40;28.5666;-17.8279;10 ;2.6;mbLg ;SW VILLA DE MAZO.ILP;
03/11/2021;03:42:27;28.5714;-17.8316;13 ;2.5;mbLg ;SW VILLA DE MAZO.ILP;
03/11/2021;03:34:51;28.5650;-17.8469;12 ;2.6;mbLg ;N FUENCALIENTE DE LA PALMA.ILP;
03/11/2021;03:31:57;28.5599;-17.8363;14 ;3.1;mbLg ;NE FUENCALIENTE DE LA PALMA.IL;
03/11/2021;03:22:01;28.1571;-16.7222;4 ;0.7;mbLg ;N ADEJE.ITF;
03/11/2021;03:11:02;28.2443;-16.4531;6 ;1.0;mbLg ;NW FASNIA.ITF;
03/11/2021;03:01:29;28.5633;-17.8474;12 ;2.6;mbLg ;N FUENCALIENTE DE LA PALMA.ILP;
03/11/2021;02:57:46;28.5465;-17.8226;13 ;3.3;mbLg ;NE FUENCALIENTE DE LA PALMA.IL;
03/11/2021;02:53:58;28.5586;-17.8358;13 ;3.2;mbLg ;NE FUENCALIENTE DE LA PALMA.IL;
03/11/2021;02:48:19;28.5541;-17.8044;13 ;2.4;mbLg ;SW VILLA DE MAZO.ILP;
03/11/2021;02:43:37;28.5613;-17.8346;13 ;2.9;mbLg ;NE FUENCALIENTE DE LA PALMA.IL;
03/11/2021;02:31:13;28.5620;-17.8418;11 ;2.5;mbLg ;N FUENCALIENTE DE LA PALMA.ILP;
03/11/2021;02:19:34;28.5588;-17.8456;11 ;2.3;mbLg ;N FUENCALIENTE DE LA PALMA.ILP;
03/11/2021;02:15:08;28.5539;-17.8250;13 ;2.7;mbLg ;NE FUENCALIENTE DE LA PALMA.IL;
03/11/2021;02:08:13;28.5514;-17.8410;13 ;3.0;mbLg ;NE FUENCALIENTE DE LA PALMA.IL;
03/11/2021;02:02:25;28.5620;-17.8390;11 ;3.0;mbLg ;NE FUENCALIENTE DE LA PALMA.IL;
03/11/2021;01:57:48;28.5661;-17.8376;10 ;2.8;mbLg ;NE FUENCALIENTE DE LA PALMA.IL;
03/11/2021;01:54:27;28.5618;-17.8475;14 ;2.7;mbLg ;N FUENCALIENTE DE LA PALMA.ILP;
03/11/2021;01:48:33;28.5612;-17.8317;10 ;3.4;mbLg ;NE FUENCALIENTE DE LA PALMA.IL;
03/11/2021;01:45:24;28.5565;-17.8216;14 ;2.8;mbLg ;NE FUENCALIENTE DE LA PALMA.IL;
03/11/2021;01:36:05;28.5635;-17.8495;10 ;2.6;mbLg ;N FUENCALIENTE DE LA PALMA.ILP;
03/11/2021;01:27:17;28.5571;-17.8187;12 ;3.4;mbLg ;SW VILLA DE MAZO.ILP;
03/11/2021;01:26:28;28.5562;-17.8389;11 ;3.4;mbLg ;NE FUENCALIENTE DE LA PALMA.IL;
03/11/2021;01:18:18;28.5622;-17.8355;12 ;3.4;mbLg ;NE FUENCALIENTE DE LA PALMA.IL;
03/11/2021;00:52:02;28.5708;-17.8229;12 ;2.6;mbLg ;SW VILLA DE MAZO.ILP;
03/11/2021;00:50:46;28.5563;-17.8341;10 ;2.7;mbLg ;NE FUENCALIENTE DE LA PALMA.IL;
03/11/2021;00:42:55;28.5643;-17.8422;10 ;3.0;mbLg ;N FUENCALIENTE DE LA PALMA.ILP;
03/11/2021;00:14:44;28.5654;-17.8344;11 ;2.9;mbLg ;SW VILLA DE MAZO.ILP;
03/11/2021;00:13:38;28.5548;-17.8362;14 ;3.1;mbLg ;NE FUENCALIENTE DE LA PALMA.IL;
03/11/2021;00:08:14;28.5674;-17.8279;10 ;2.8;mbLg ;SW VILLA DE MAZO.ILP;
03/11/2021;00:06:31;28.5647;-17.8341;14 ;2.9;mbLg ;SW VILLA DE MAZO.ILP;
02/11/2021;23:55:25;28.5683;-17.8371;10 ;2.5;mbLg ;SW VILLA DE MAZO.ILP;
02/11/2021;23:44:26;28.5671;-17.8480;11 ;2.7;mbLg ;N FUENCALIENTE DE LA PALMA.ILP;
02/11/2021;23:35:53;28.5648;-17.8460;12 ;2.6;mbLg ;N FUENCALIENTE DE LA PALMA.ILP;
02/11/2021;23:32:42;28.5882;-17.8417;11 ;2.4;mbLg ;W VILLA DE MAZO.ILP;
02/11/2021;23:32:08;28.5563;-17.8284;13 ;2.5;mbLg ;NE FUENCALIENTE DE LA PALMA.IL;
02/11/2021;23:26:41;28.5522;-17.8227;14 ;2.6;mbLg ;NE FUENCALIENTE DE LA PALMA.IL;
02/11/2021;23:22:54;28.5553;-17.8217;15 ;2.5;mbLg ;NE FUENCALIENTE DE LA PALMA.IL;
02/11/2021;23:18:58;28.5433;-17.8665;11 ;2.5;mbLg ;N FUENCALIENTE DE LA PALMA.ILP;
02/11/2021;23:15:47;28.5562;-17.8288;14 ;2.6;mbLg ;NE FUENCALIENTE DE LA PALMA.IL;
02/11/2021;23:09:14;28.5595;-17.8377;13 ;2.5;mbLg ;NE FUENCALIENTE DE LA PALMA.IL;
02/11/2021;23:03:55;28.5602;-17.8460;12 ;3.2;mbLg ;N FUENCALIENTE DE LA PALMA.ILP;
02/11/2021;23:01:39;28.5631;-17.8360;11 ;3.2;mbLg ;NE FUENCALIENTE DE LA PALMA.IL;
02/11/2021;22:57:46;28.5659;-17.8489;10 ;2.5;mbLg ;N FUENCALIENTE DE LA PALMA.ILP;
02/11/2021;22:52:32;28.5292;-17.8407;15 ;3.0;mbLg ;NE FUENCALIENTE DE LA PALMA.IL;
02/11/2021;22:47:04;28.5515;-17.8169;17 ;2.7;mbLg ;NE FUENCALIENTE DE LA PALMA.IL;
02/11/2021;22:46:01;28.5658;-17.8322;13 ;3.2;mbLg ;SW VILLA DE MAZO.ILP;
02/11/2021;22:45:46;28.5585;-17.8392;10 ;3.3;mbLg ;NE FUENCALIENTE DE LA PALMA.IL;
02/11/2021;22:39:51;28.5683;-17.8536;10 ;2.9;mbLg ;N FUENCALIENTE DE LA PALMA.ILP;
02/11/2021;22:36:04;28.5665;-17.8377;11 ;2.7;mbLg ;NE FUENCALIENTE DE LA PALMA.IL;
02/11/2021;22:34:34;28.5622;-17.8444;10 ;2.2;mbLg ;N FUENCALIENTE DE LA PALMA.ILP;
02/11/2021;22:20:00;28.5587;-17.8176;14 ;2.8;mbLg ;SW VILLA DE MAZO.ILP;
02/11/2021;22:17:21;28.6970;-17.7695;22 ;2.6;mbLg ;NW SANTA CRUZ DE LA PALMA.ILP;
02/11/2021;22:11:12;28.5593;-17.8376;11 ;2.5;mbLg ;NE FUENCALIENTE DE LA PALMA.IL;
02/11/2021;22:04:46;28.5660;-17.8321;12 ;2.7;mbLg ;SW VILLA DE MAZO.ILP;
02/11/2021;22:01:39;28.5638;-17.8475;11 ;2.6;mbLg ;N FUENCALIENTE DE LA PALMA.ILP;
02/11/2021;22:00:36;28.5624;-17.8387;10 ;2.5;mbLg ;NE FUENCALIENTE DE LA PALMA.IL;
02/11/2021;21:58:41;28.5629;-17.8389;10 ;2.7;mbLg ;NE FUENCALIENTE DE LA PALMA.IL;
02/11/2021;21:56:24;28.5589;-17.8426;10 ;2.5;mbLg ;N FUENCALIENTE DE LA PALMA.ILP;
02/11/2021;21:50:32;28.5455;-17.8633;11 ;2.5;mbLg ;N FUENCALIENTE DE LA PALMA.ILP;
02/11/2021;21:40:23;28.5585;-17.8439;11 ;2.6;mbLg ;N FUENCALIENTE DE LA PALMA.ILP;
02/11/2021;21:34:22;28.5677;-17.8119;12 ;2.5;mbLg ;SW VILLA DE MAZO.ILP;
02/11/2021;21:26:06;28.5598;-17.8414;11 ;2.7;mbLg ;NE FUENCALIENTE DE LA PALMA.IL;
02/11/2021;21:02:50;28.5627;-17.8426;11 ;3.3;mbLg ;N FUENCALIENTE DE LA PALMA.ILP;
02/11/2021;20:25:45;28.5675;-17.8112;14 ;2.5;mbLg ;SW VILLA DE MAZO.ILP;
02/11/2021;20:18:58;28.5617;-17.8288;13 ;3.0;mbLg ;SW VILLA DE MAZO.ILP;
02/11/2021;20:09:09;28.5609;-17.8311;11 ;3.0;mbLg ;NE FUENCALIENTE DE LA PALMA.IL;
02/11/2021;20:03:55;28.5599;-17.8448;9 ;2.7;mbLg ;N FUENCALIENTE DE LA PALMA.ILP;
02/11/2021;19:57:40;28.5529;-17.8401;10 ;2.7;mbLg ;NE FUENCALIENTE DE LA PALMA.IL;
